2.000000 2.000000 3.541121 504534 204.000000
2.000000 2.000000 0.565674 1593 232.000000
2.000000 2.000000 0.595091 3565 186.000000
2.000000 2.000000 0.560216 2446 216.000000
2.000000 2.000000 0.633726 3150 216.000000
2.000000 2.000000 1.005642 6274 230.000000
2.000000 2.000000 0.690814 1940 248.000000
2.000000 2.000000 0.520296 2750 256.000000
2.000000 2.000000 0.570419 17220 216.000000
2.000000 2.000000 0.574552 1774 270.000000
