0.633674 0.780979 0.415026 0.365953
1.280615 0.839396 0.432758 0.406637
1.372718 0.847757 0.450988 0.396768
3.024260 0.885958 0.526069 0.359889
2.999095 0.877888 0.523001 0.354887
1.309956 0.841441 0.423705 0.417736
1.394676 0.863059 0.445711 0.417349
0.607011 0.814689 0.344885 0.469804
0.639795 0.779522 0.373770 0.405752
0.799785 0.850335 0.055695 0.794640
