2.000000 2.000000 42.604196 2291851 126.000000
2.000000 2.000000 19.833974 1162872 132.000000
2.000000 2.000000 28.692635 1656334 134.000000
2.000000 2.000000 0.394708 24887 152.000000
2.000000 2.000000 31.532591 1768919 146.000000
2.000000 2.000000 6.939876 412686 144.000000
2.000000 2.000000 27.356887 1545061 126.000000
2.000000 2.000000 68.155641 3561696 136.000000
2.000000 2.000000 25.761755 1466533 118.000000
2.000000 2.000000 13.750000 810594 150.000000
